"tmdb_Id";"Title"
1955;"The Elephant Man"
1956;"Gerry"
1957;"Enough"
1959;"Swept from the Sea"
1961;"My Name Is Bruce"
1963;"The Bow"
1964;"A Friend of Mine"
1965;"A Perfect Murder"
1967;"Ask the Dust"
1968;"Fools Rush In"
1969;"Bandidas"
1970;"The Grudge"
1975;"The Grudge 2"
1976;"Jezebel"
1977;"The Grudge 3"
1978;"Stage Fright"
1979;"Fantastic Four: Rise of the Silver Surfer"
1985;"The Constant Gardener"
1986;"Live and Become"
1987;"Benny's Video"
1988;"A Mighty Heart"
1989;"My Blueberry Nights"
1990;"Paranoid Park"
1991;"Death Proof"
1992;"Planet Terror"
1993;"Golden Door"
1994;"The Most Dangerous Game"
1995;"Lara Croft: Tomb Raider"
1996;"Lara Croft: Tomb Raider – The Cradle of Life"
1997;"Two Brothers"
1999;"In the Bedroom"
2000;"Aguirre, the Wrath of God"
2001;"We Own the Night"
2002;"The Last Mistress"
2003;"Anatomy of Hell"
2005;"Sister Act"
2006;"Bell, Book and Candle"
2007;"Lorenzo's Oil"
2009;"4 Months, 3 Weeks and 2 Days"
2011;"Persepolis"
2013;"The Diving Bell and the Butterfly"
2014;"The Edge of Heaven"
2015;"Secret Sunshine"
2018;"The Wedding Planner"
2020;"The Bachelor"
2022;"Mr. Deeds"
2023;"Hidalgo"
2024;"The Patriot"
2026;"Hostage"
2028;"Say Anything..."
2029;"Tanguy"
2034;"Training Day"
2038;"Iron Eagle III"
2039;"Moonstruck"
2042;"Savior"
2043;"Along Came a Spider"
2044;"The Lake House"
2046;"The Gift"
2047;"The Real McCoy"
2048;"I, Robot"
2054;"Mr. Holland's Opus"
2055;"Open Range"
2056;"The Station Agent"
2057;"Original Sin"
2058;"Addicted to Love"
2059;"National Treasure"
2061;"Pusher"
2062;"Ratatouille"
2064;"While You Were Sleeping"
2067;"Mission to Mars"
2069;"The Whole Nine Yards"
2071;"Shattered"
2074;"Flirting with Disaster"
2075;"Prizzi's Honor"
2077;"The Rink"
2079;"The Count"
2082;"Halloween"
2084;"Birthday Girl"
2085;"Romeo Must Die"
2086;"Nick of Time"
2087;"The Getaway"
2088;"Romeo Is Bleeding"
2093;"Amsterdamned"
2098;"Viva Las Vegas"
2099;"Raw Deal"
2100;"The Last Castle"
2103;"Solaris"
2105;"American Pie"
2107;"L.A. Story"
2108;"The Breakfast Club"
2109;"Rush Hour"
2110;"Wasabi"
2112;"Payback"
2116;"Out of Time"
2117;"Sophie Scholl: The Final Days"
2118;"L.A. Confidential"
2119;"Days of Thunder"
2122;"The Whole Ten Yards"
2123;"Me, Myself & Irene"
2124;"Color of Night"
2125;"Wedlock"
2133;"The Perfect Storm"
2135;"The Time Machine"
2137;"The Storm Riders"
2140;"Kiss of the Dragon"
2142;"Cop Land"
2144;"One Night at McCool's"
2148;"The Cotton Club"
2149;"Body of Evidence"
2151;"Man with the Screaming Brain"
2153;"The Driver"
2155;"Reindeer Games"
2157;"Lost in Space"
2160;"Voyage to the Bottom of the Sea"
2161;"Fantastic Voyage"
2162;"Chill Factor"
2163;"Breakdown"
2164;"Stargate"
2165;"Liberty Stands Still"
2168;"2:37"
2171;"Wet Hot American Summer"
2176;"The Glass House"
2179;"Tenacious D in The Pick of Destiny"
2182;"Attack of the Killer Tomatoes!"
2185;"Big Trouble"
2191;"Stranded"
2193;"My Tutor"
2196;"Death at a Funeral"
2202;"Lassie Come Home"
2204;"Alice in the Cities"
2207;"16 Blocks"
2210;"Earth Girls Are Easy"
2246;"Malice"
2251;"Unfaithful"
2252;"Eastern Promises"
2253;"Valkyrie"
2255;"Chasing Amy"
2259;"The House of the Spirits"
2260;"Capturing the Friedmans"
2262;"Veronika Voss"
2263;"Music Box"
2264;"Lola"
2266;"Paris, Je T'Aime"
2267;"The Last Mimzy"
2268;"The Golden Compass"
2269;"Day Watch"
2270;"Stardust"
2275;"The General's Daughter"
2277;"Bicentennial Man"
2282;"À Nos Amours"
2284;"Mr. Magorium's Wonder Emporium"
2286;"Crusade in Jeans"
2287;"Rize"
2288;"Closer"
2289;"Cold Mountain"
2290;"Jakob the Liar"
2291;"Jacob's Ladder"
2292;"Clerks"
2293;"Mallrats"
2294;"Jay and Silent Bob Strike Back"
2295;"Clerks II"
2297;"Kafka"
2300;"Space Jam"
2302;"Avalon"
2309;"Inkheart"
2310;"Beowulf"
2312;"In the Name of the King: A Dungeon Siege Tale"
2313;"Prime"
2320;"Executive Decision"
2321;"Married to the Mob"
2322;"Sneakers"
2323;"Field of Dreams"
2330;"Taxi"
2332;"Taxi 2"
2334;"Taxi 3"
2335;"Taxi 4"
2346;"Still Life"
2355;"Reign Over Me"
2357;"10 Items or Less"
2359;"Sicko"
2360;"Saving Grace"
2370;"Topaz"
2373;"My Uncle Benjamin"
2383;"The Bear"
2386;"Le collectionneur des cerveaux"
2395;"Asterix at the Olympic Games"
2428;"The Greatest Story Ever Told"
2433;"The Young Girls of Rochefort"
2436;"Double Dragon"
2438;"The Country Girl"
2440;"Joint Security Area"
2441;"Cows"
2443;"The Spider Woman"
2447;"The Nativity Story"
2453;"Harley Davidson and the Marlboro Man"
2454;"The Chronicles of Narnia: Prince Caspian"
2457;"Children of Paradise"
2462;"Hibernatus"
2463;"Running Out of Time"
2469;"Tie Me Up! Tie Me Down!"
2470;"Belle Époque"
2487;"Lady Snowblood"
2501;"The Bourne Identity"
2502;"The Bourne Supremacy"
2503;"The Bourne Ultimatum"
2517;"Nobody Knows"
2525;"The Bible: In the Beginning..."
2527;"This Man Must Die"
2528;"Madame Bovary"
2539;"Spanglish"
2546;"Zazie dans le Métro"
2565;"Joe Versus the Volcano"
2566;"Time to Leave"
2567;"The Aviator"
2575;"The Tailor of Panama"
2576;"The Diary of Anne Frank"
2577;"Code 46"
2593;"The Fire Within"
2594;"Monsieur Batignole"
2604;"Born on the Fourth of July"
2605;"Short Circuit"
2609;"Planes, Trains and Automobiles"
2610;"Shopgirl"
2611;"Only the Lonely"
2612;"Mr. Destiny"
2613;"Prelude to a Kiss"
2614;"Innerspace"
2616;"Uncle Buck"
2617;"The Great Outdoors"
2619;"Splash"
2620;"Armed and Dangerous"
2621;"Return to Me"
2623;"An Officer and a Gentleman"
2625;"Mr. Jones"
2636;"The Specialist"
2637;"The Mothman Prophecies"
2639;"Deconstructing Harry"
2640;"Heathers"
2642;"Two Weeks Notice"
2644;"Aces Go Places"
2649;"The Game"
2652;"Hard Candy"
2654;"In the Mouth of Madness"
2655;"What Lies Beneath"
2657;"Pleasantville"
2662;"House of 1000 Corpses"
2665;"Airplane II: The Sequel"
2666;"Dark City"
2667;"The Blair Witch Project"
2669;"The Bounty"
2671;"Ringu"
2675;"Signs"
2687;"Memoirs of an Invisible Man"
2690;"Irma la Douce"
2694;"Tuya's Marriage"
2698;"Evan Almighty"
2721;"Z"
2722;"The Other Side of the Bed"
2728;"Postal"
2731;"Indochine"
2742;"Naked Lunch"
2748;"Journey to Italy"
2749;"15 Minutes"
2750;"24 Hour Party People"
2752;"40 Days and 40 Nights"
2753;"The Assault"
2755;"About Schmidt"
2756;"The Abyss"
2757;"Adaptation."
2758;"Addams Family Values"
2759;"The Adventures of Priscilla, Queen of the Desert"
2760;"The Lodger: A Story of the London Fog"
2761;"Secret Agent"
2762;"Young and Innocent"
2767;"The Lovers on the Bridge"
2768;"American Gigolo"
2769;"An American in Paris"
2770;"American Pie 2"
2771;"American Splendor"
2786;"Pierrot le Fou"
2787;"Pitch Black"
2788;"Reality Bites"
2789;"The Chronicles of Riddick"
2798;"Oscar"
2800;"Rumor Has It..."
2817;"Same Old Song"
2830;"My Boss's Daughter"
2832;"Identity"
2841;"A Very Long Engagement"
2860;"Claire's Knee"
2882;"Hunting and Gathering"
2891;"An Angel at My Table"
2895;"The Apostle"
2898;"As Good as It Gets"
2899;"Asterix & Obelix: Mission Cleopatra"
2900;"The Astronaut's Wife"
2907;"The Addams Family"
2912;"Le Boucher"
2925;"The First Wives Club"
2926;"The Three Musketeers"
2927;"Moon 44"
2928;"Michael"
2929;"Frankenstein"
2959;"License to Wed"
2974;"The Hands of Orlac"
2976;"Hairspray"
2977;"Becoming Jane"
2978;"Ghostbusters II"
2981;"The Lost World"
2984;"A Countess from Hong Kong"
2990;"Pacific Heights"
2998;"Zabriskie Point"
3001;"How to Steal a Million"
3009;"The Trial"
3016;"Dr. Jekyll and Mr. Hyde"
3019;"Dr. Jekyll and Mr. Hyde"
3021;"1408"
3022;"Dr. Jekyll and Mr. Hyde"
3023;"Abbott and Costello Meet Dr. Jekyll and Mr. Hyde"
3025;"The Two Faces of Dr. Jekyll"
3031;"Island of Lost Souls"
3034;"Young Frankenstein"
3035;"Frankenstein"
3036;"Frankenstein"
3037;"Yella"
3040;"Night Watch"
3041;"In Bed"
3043;"Flesh for Frankenstein"
3049;"Ace Ventura: Pet Detective"
3050;"Doctor Dolittle"
3053;"The Fearless Vampire Killers"
3054;"The Wrecking Crew"
3055;"Valley of the Dolls"
3059;"Intolerance: Love's Struggle Throughout the Ages"
3060;"The Big Parade"
3061;"The Crowd"
3062;"42nd Street"
3063;"Duck Soup"
3064;"Chances Are"
3065;"Mystery Science Theater 3000: The Movie"
3072;"Frankenstein Unbound"
3073;"Abbott and Costello Meet Frankenstein"
3074;"The Ghost of Frankenstein"
3076;"Frankenstein Meets the Wolf Man"
3077;"Son of Frankenstein"
3078;"It Happened One Night"
3079;"The Curse of Frankenstein"
3080;"Top Hat"
3082;"Modern Times"
3083;"Mr. Smith Goes to Washington"
3084;"Wuthering Heights"
3085;"His Girl Friday"
3086;"The Lady Eve"
3087;"Yankee Doodle Dandy"
3088;"My Darling Clementine"
3089;"Red River"
3090;"The Treasure of the Sierra Madre"
3093;"Basic Instinct 2"
3101;"I Love You to Death"
3103;"House of Frankenstein"
3104;"Frankenstein Created Woman"
3107;"Destroy All Monsters"
3109;"The Quiet Man"
3111;"A Star Is Born"
3112;"The Night of the Hunter"
3114;"The Searchers"
3115;"Ebirah, Horror of the Deep"
3116;"Midnight Cowboy"
3117;"Frankenstein and the Monster from Hell"
3121;"Nashville"
3124;"The Evil of Frankenstein"
3125;"Dracula vs. Frankenstein"
3126;"Alvin and the Chipmunks Meet Frankenstein"
3127;"The Revenge of Frankenstein"
3131;"Gangs of New York"
3132;"Bad Company"
3133;"Badlands"
3134;"Baise-moi"
3163;"The Erotic Rites of Frankenstein"
3170;"Bambi"
3172;"Bandits"
3175;"Barry Lyndon"
3176;"Battle Royale"
3177;"Battle Royale II: Requiem"
3179;"Beavis and Butt-Head Do America"
3291;"Good Night, and Good Luck."
3293;"Pirates of Silicon Valley"
3309;"Mildred Pierce"
3418;"Death Watch"
3423;"The Things of Life"
3426;"Cesar and Rosalie"
3432;"Mr. Brooks"
3469;"Far from the Madding Crowd"
3472;"Dirty Pretty Things"
3476;"That Most Important Thing: Love"
3478;"Ludwig"
3480;"The Old Gun"
3482;"The Train"
3484;"The Mask of Fu Manchu"
3489;"88 Minutes"
3509;"A Scanner Darkly"
3511;"The Broken"
3512;"Under Siege 2: Dark Territory"
3515;"I'll Sleep When I'm Dead"
3525;"Working Girl"
3527;"Don't Come Knocking"
3529;"The Thin Man"
3537;"Fame"
3542;"Lady Chatterley"
3543;"Bagdad Cafe"
3547;"Reflections in a Golden Eye"
3549;"After the Wedding"
3558;"Girl, Interrupted"
3563;"I Now Pronounce You Chuck & Larry"
3573;"Emma"
3580;"Changeling"
3581;"Death Line"
3582;"The Millionairess"
3586;"Ready to Wear"
3587;"Bogus"
3591;"One Million Years B.C."
3594;"The Number 23"
3595;"Ransom"
3596;"Things to Come"
3597;"I Know What You Did Last Summer"
3600;"I Still Know What You Did Last Summer"
3602;"I'll Always Know What You Did Last Summer"
3603;"Black Sheep"
3604;"Flash Gordon"
3635;"Girl with a Pearl Earring"
3638;"No Reservations"
3681;"What's New Pussycat?"
3682;"54"
3683;"Flags of Our Fathers"
3685;"Apache Gold"
3686;"Last of the Renegades"
3716;"In July"
3763;"Onibaba"
3766;"The Lady from Shanghai"
3767;"Gilda"
3777;"Throne of Blood"
3780;"Red Beard"
3782;"Ikiru"
3784;"Frankie and Johnny"
3865;"Dark Blue Almost Black"
3870;"1900"
3877;"Things We Lost in the Fire"
3902;"I'm Not There."
3933;"Corpse Bride"
3934;"Ménage"
3981;"What Women Want"
4011;"Beetlejuice"
4012;"The Believer"
4024;"Last Year at Marienbad"
4031;"Going Places"
4032;"My Girl"
4034;"That Man from Rio"
4104;"Benny & Joon"
4105;"Black Rain"
4107;"Bloody Sunday"
4108;"The Transporter"
4133;"Blow"
4141;"Shoot 'Em Up"
4147;"Road to Perdition"
4148;"Revolutionary Road"
4157;"Heyy Babyy"
4169;"Breach"
4170;"Trade"
4171;"Odette Toulemonde"
4173;"Stromboli"
4174;"Spellbound"
4175;"Under Capricorn"
4176;"Murder on the Orient Express"
4180;"Three Men and a Cradle"
4192;"Death on the Nile"
4193;"Evil Under the Sun"
4199;"The Man in the Iron Mask"
4202;"Danton"
4203;"Women on the Verge of a Nervous Breakdown"
4204;"$5 a Day"
4226;"Shriek If You Know What I Did Last Friday the Thirteenth"
4232;"Scream"
4233;"Scream 2"
4234;"Scream 3"
4235;"The Sicilian Clan"
4240;"Titanic 2000"
4241;"Visitor Q"
4244;"The Kid"
4247;"Scary Movie"
4248;"Scary Movie 2"
4251;"Veer-Zaara"
4252;"Chalte Chalte"
4253;"Hum Tum"
4254;"Kal Ho Naa Ho"
4255;"The Party at Kitty and Stud's"
4256;"Scary Movie 3"
4257;"Scary Movie 4"
4258;"Scary Movie 5"
4267;"Get Out Your Handkerchiefs"
4271;"Life Is a Long Quiet River"
4272;"My Life Is Hell"
4281;"Appointment with Death"
4283;"Primeval"
4286;"The Innocent"
4291;"Kikujiro"
4296;"Millennium"
4307;"The Flower of My Secret"
4347;"Atonement"
4348;"Pride & Prejudice"
4349;"The Kingdom"
4351;"Bordertown"
4369;"Just a Question of Love"
4375;"Triple Cross"
4379;"Monster-in-Law"
4380;"Shall We Dance?"
4398;"Lissi and the Wild Emperor"
4415;"Les Misérables"
4421;"G.I. Jane"
4437;"2010"
4441;"Candy"
4460;"The Snows of Kilimanjaro"
4464;"Seabiscuit"
4475;"The Private Lives of Pippa Lee"
4476;"Legends of the Fall"
4477;"The Devil's Own"
4478;"Indecent Proposal"
4480;"Jean de Florette"
4481;"Manon of the Spring"
4482;"French Twist"
4484;"La Cage aux Folles"
4485;"Diva"
4488;"Friday the 13th"
4495;"The Spirit of the Beehive"
4497;"Viridiana"
4498;"The Executioner"
4499;"Pepi, Luci, Bom"
4507;"Jamon Jamon"
4512;"The Assassination of Jesse James by the Coward Robert Ford"
4513;"30 Days of Night"
4515;"Lions for Lambs"
4516;"My Best Friend"
4517;"Elizabeth: The Golden Age"
4518;"Elizabeth"
4520;"Sleuth"
4523;"Enchanted"
4538;"The Darjeeling Limited"
4539;"Hearts of Darkness: A Filmmaker's Apocalypse"
4543;"The Meaning of Life"
4547;"Panic Room"
4550;"Sympathy for Lady Vengeance"
4551;"Be Cool"
4552;"A Tale of Two Sisters"
4553;"The Machinist"
4556;"Nightwatching"
4558;"Orpheus"
4561;"The Story of O"
4564;"Sex and the City"
4566;"Michael Clayton"
4584;"Sense and Sensibility"
4587;"Mermaids"
4588;"Lust, Caution"
4592;"Carolina"
4593;"The Discreet Charm of the Bourgeoisie"
4595;"Jour de fête"
4599;"Raising Helen"
4612;"Absolon"
4613;"Scorched"
4614;"The Sum of All Fears"
4627;"Krabat"
4629;"December Boys"
4638;"Hot Fuzz"
4639;"Best Seller"
4641;"Read It and Weep"
4643;"The Guardian"
4645;"Ödipussi"
4680;"Two Men in Town"
4688;"Across the Universe"
4689;"Sympathy for Mr. Vengeance"
4695;"Pappa ante Portas"
4705;"The Sensuous Nurse"
4708;"Is Paris Burning?"
4710;"Masculin Féminin"
4722;"Body Snatchers"
4723;"Southland Tales"
4727;"The Gendarme of St. Tropez"
4728;"The Gendarme in New York"
4729;"The Gendarme Gets Married"
4734;"Van Gogh"
4762;"The Lost Honor of Katharina Blum"
4771;"Gone Baby Gone"
4772;"Cul-de-sac"
4780;"Obsession"
4789;"The Garden of the Finzi-Continis"
4806;"Runaway Bride"
4808;"Charade"
4816;"Ghost Dog: The Way of the Samurai"
4823;"Final Analysis"
4824;"The Jackal"
4825;"Guys and Dolls"
4836;"Layer Cake"
4857;"Farewell, Friend"
4858;"The Invasion"
4879;"Ten Little Indians"
4883;"Ten Little Indians"
4886;"And Then There Were None"
4889;"Billion Dollar Brain"
4909;"The Day of the Jackal"
4911;"Dark Blue"
4916;"Guilty as Sin"
4917;"A Boy and His Dog"
4918;"The Fourth Protocol"
4923;"Zardoz"
4925;"Dead Bang"
4927;"Edge of Seventeen"
4929;"Hang 'em High"
4933;"The Buccaneer"
4934;"Firecreek"
4935;"Howl's Moving Castle"
4939;"Send Me No Flowers"
4942;"Leatherheads"
4944;"Burn After Reading"
4946;"The Swimming Pool"
4951;"10 Things I Hate About You"
4952;"Pillow Talk"
4954;"Drop Zone"
4958;"The Legend of Bagger Vance"
4959;"The International"
4960;"Synecdoche, New York"
4961;"Mimic"
4964;"Knocked Up"
4965;"Impostor"
4966;"Pan Tadeusz"
4967;"Keeping the Faith"
4970;"Gothika"
4972;"The Green Butchers"
4973;"Under the Sand"
4974;"Five Times Two"
4982;"American Gangster"
4984;"White Lightning"
4985;"The Longest Yard"
4988;"Semi-Tough"
4995;"Boogie Nights"
4997;"Wonderland"
5000;"Forbidden Games"
5001;"Before Night Falls"
5038;"Vicky Cristina Barcelona"
5051;"The Baby of Mâcon"
5052;"Topkapi"
5055;"Ashes and Diamonds"
5060;"Carry On Screaming"
5062;"The Inquisitor"
5070;"How Much Do You Love Me?"
5072;"Severance"
5121;"The Sugarland Express"
5123;"August Rush"
5125;"Rendition"
5126;"Martian Child"
5139;"The Fox and the Child"
5143;"Hannah and Her Sisters"
5145;"The Business"
5146;"The In-Laws"
5153;"Cabiria"
5155;"Ossessione"
5156;"Bicycle Thieves"
5157;"Beneath the Valley of the Ultra-Vixens"
5165;"L'Avventura"
5172;"The Astronaut Farmer"
5174;"Rush Hour 3"
5175;"Rush Hour 2"
5176;"3:10 to Yuma"
5203;"Wild Orchid"
5204;"Control"
5205;"Pumping Iron"
5206;"The Boss of It All"
5228;"Stay Hungry"
5236;"Kiss Kiss Bang Bang"
5237;"Dust Devil"
5241;"Two Moon Junction"
5245;"Fast Lane to Malibu"
5252;"Ardor"
5255;"The Polar Express"
5257;"The Dish"
5259;"The Band's Visit"
5279;"Gosford Park"
5289;"Chaos"
5335;"Teorema"
5336;"Salò, or the 120 Days of Sodom"
5353;"The Hunting Party"
5375;"Fred Claus"
5421;"Monster Hunter"
5424;"Antropophagus"
5425;"Beyond the Darkness"
5458;"Cruel Intentions 2"
5460;"Cruel Intentions 3"
5471;"Beowulf & Grendel"
5481;"Shock"
5482;"Rabid Dogs"
5483;"Lisa and the Devil"
5485;"Baron Blood"
5486;"A Bay of Blood"
5488;"I'm a Cyborg, But That's OK"
5491;"Battlefield Earth"
5493;"Returner"
5506;"The Ladykillers"
5511;"Le Samouraï"
5516;"The Ladykillers"
5528;"The Chorus"
5544;"Hiroshima Mon Amour"
5548;"RoboCop"
5551;"Space Cowboys"
5552;"Immortal"
5558;"The Phantom of Liberty"
5559;"Bee Movie"
5562;"Le Beau Serge"
5592;"A Girl Cut in Two"
5595;"Fermat's Room"
5636;"The Treasure of the Silver Lake"
5638;"Alice's Restaurant"
5651;"Up!"
5653;"Luther"
5677;"Trancers"
5680;"Elvira, Mistress of the Dark"
5683;"Pee-wee's Big Adventure"
5689;"The Blue Lagoon"
5691;"The Canterbury Tales"
5693;"Hoosiers"
5698;"The Great Train Robbery"
5708;"Control"
5709;"Amazon Women on the Moon"
5718;"King of California"
5721;"Vixen!"
5722;"Beyond the Valley of the Dolls"
5723;"Once"
5725;"Supervixens"
5729;"L'Age d'Or"
5752;"Killer Workout"
5765;"Knight Moves"
5767;"Two for the Road"
5769;"Tom Jones"
5780;"Torn Curtain"
5781;"That Obscure Object of Desire"
5801;"Pather Panchali"
5816;"Waiter"
5817;"You, the Living"
5820;"The Sentinel"
5822;"Sweet Sweetback's Baadasssss Song"
5825;"National Lampoon's Christmas Vacation"
5833;"Casper's Haunted Christmas"
5842;"Versus"
5851;"Showtime"
5852;"Angel Eyes"
5854;"Family Plot"
5857;"I Know Who Killed Me"
5876;"The Mist"
5879;"In the Realm of the Senses"
5890;"Azumi 2: Death or Love"
5894;"Blue in the Face"
5898;"Brain Dead"
5902;"A Bridge Too Far"
5910;"Fireworks"
5915;"Into the Wild"
5916;"The Getaway"
5919;"The Towering Inferno"
5920;"Le Mans"
5921;"Nevada Smith"
5924;"Papillon"
5937;"John Rabe"
5951;"The Jane Austen Book Club"
5955;"The Pledge"
5956;"Joshua"
5961;"Fanny & Alexander"
5966;"Along Came Polly"
5967;"The Umbrellas of Cherbourg"
5968;"The Woman in Red"
5971;"We're No Angels"
5991;"The Last Laugh"
5994;"The Family Man"
5996;"We're No Angels"
6003;"Romeo and Juliet"
6007;"Elling"
6020;"Sorority Boys"
6022;"Evening"
6023;"P.S. I Love You"
6028;"The Mirror Crack'd"
6037;"Murder by Death"
6038;"Shanghai Knights"
6058;"The Patriot"
6068;"Six Days Seven Nights"
6069;"The Witches of Eastwick"
6071;"Kiss of Death"
6072;"One Eight Seven"
6073;"The Mexican"
6075;"Carlito's Way"
6076;"Rabbit Without Ears"
6077;"13 Tzameti"
6081;"Revenge of the Pink Panther"
6106;"Salvador"
6114;"Dracula"
6145;"Fracture"
6155;"The Man Who Was Sherlock Holmes"
6171;"Dreamcatcher"
6172;"My Führer"
6173;"Read My Lips"
6183;"Barefoot"
6217;"Cat People"
6264;"Prince Valiant"
6277;"Crime Spree"
6278;"Reign of Fire"
6279;"Sister Act 2: Back in the Habit"
6280;"Junior"
6282;"Coyote Ugly"
6283;"MouseHunt"
6309;"Flood"
6312;"Brotherhood of the Wolf"
6320;"Police"
6346;"The Chamber"
6373;"The Very Thought of You"
6393;"Taking Care of Business"
6399;"A Friend Is a Treasure"
6404;"Nosferatu the Vampyre"
6415;"Three Kings"
6418;"Hotel Chevalier"
6435;"Practical Magic"
6439;"Racing Stripes"
6440;"The Shipping News"
6444;"Auntie Danielle"
6463;"Other People's Money"
6466;"Freddy vs. Jason"
6470;"Fire Birds"
6471;"The Jerk"
6472;"Guarding Tess"
6473;"The Marksman"
6474;"Navajo Joe"
6476;"From Noon Till Three"
6477;"Alvin and the Chipmunks"
6478;"Beyond the Sea"
6488;"Arachnophobia"
6498;"Nightwatch"
6519;"The Dukes of Hazzard"
6520;"First Knight"
6521;"The Contender"
6522;"Life"
6523;"North to Alaska"
6524;"Life Stinks"
6529;"Hondo"
6535;"Talk to Me"
6537;"The Orphanage"
6538;"Charlie Wilson's War"
6552;"Idle Hands"
6557;"27 Dresses"
6575;"Walk Hard: The Dewey Cox Story"
6591;"What Have You Done to Solange?"
6593;"Godzilla vs. Mechagodzilla II"
6609;"Keoma"
6619;"Death in Venice"
6620;"Sabrina"
6623;"The Peacemaker"
6637;"National Treasure: Book of Secrets"
6639;"Love in the Time of Cholera"
6641;"Love and Other Disasters"
6643;"The Unforgiven"
6644;"El Dorado"
6646;"Treasure Island"
6687;"Transsiberian"
